thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
66,0,66,[np.float64(0.2075)],[np.float64(0.23)],[1],[0],[0],1.897671,['target'],66,0,66,0,130.4774914,,10,130.4492835,130.4774914,130.4774914,0.033987,132.3470657,[np.float64(0.2075)],[np.float64(0.23)],[1],[0],[0],[1.897670999984257],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
67,0,67,[np.float64(-0.4075)],[np.float64(0.4825)],[1],[0],[0],2.1971551,['target'],67,0,67,0,132.3930157,,5,132.3664571,132.3930157,132.3930157,0.0191593,134.563723,[np.float64(-0.4075)],[np.float64(0.4825)],[1],[0],[0],[2.197155100002419],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
68,0,68,[np.float64(0.2825)],[np.float64(-0.39125)],[1],[0],[0],1.9325497,['target'],68,0,68,0,134.6256144,,10,134.5961678,134.6256144,134.6256144,0.0322206,136.5288226,[np.float64(0.2825)],[np.float64(-0.39125)],[1],[0],[0],[1.9325497000245377],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
69,0,69,[np.float64(0.01)],[np.float64(-0.0975)],[1],[0],[0],1.4784275,['target'],69,0,69,0,136.591178,,10,136.5668233,136.591178,136.591178,0.0377578,138.0453484,[np.float64(0.01)],[np.float64(-0.0975)],[1],[0],[0],[1.4784274999983609],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
70,0,70,[np.float64(0.1075)],[np.float64(0.3725)],[1],[0],[0],1.4371397,['target'],70,0,70,0,138.0904761,,10,138.0743698,138.0904761,138.0904761,0.028864,139.5116243,[np.float64(0.1075)],[np.float64(0.3725)],[1],[0],[0],[1.4371397000504658],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
71,0,71,[np.float64(-0.155)],[np.float64(0.1275)],[1],[0],[0],1.04537,['target'],71,0,71,0,139.5567595,,5,139.5309444,139.5567595,139.5567595,0.0190854,140.5764595,[np.float64(-0.155)],[np.float64(0.1275)],[1],[0],[0],[1.0453700000070967],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
72,0,72,[np.float64(-0.38875)],[np.float64(0.125)],[1],[0],[0],1.262966,['target'],72,0,72,0,140.6225154,,5,140.5952233,140.6225154,140.6225154,0.0185744,141.8582837,[np.float64(-0.38875)],[np.float64(0.125)],[1],[0],[0],[1.2629659999511205],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
73,0,73,[np.float64(0.13875)],[np.float64(-0.325)],[1],[0],[0],2.0382063,[None],73,0,73,0,141.90535,,10,141.8874885,141.90535,141.90535,0.0290952,143.925801,[np.float64(0.13875)],[np.float64(-0.325)],[1],[0],[0],[2.038206299999729],[None],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
74,0,74,[np.float64(-0.04)],[np.float64(-0.395)],[1],[0],[0],1.1349292,[None],74,0,74,0,143.9881139,,10,143.9581831,143.9881139,143.9881139,0.0321328,145.0932245,[np.float64(-0.04)],[np.float64(-0.395)],[1],[0],[0],[1.134929199994076],[None],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
75,0,75,[np.float64(-0.06625)],[np.float64(-0.4125)],[1],[0],[0],0.8464076,[None],75,0,75,0,145.1206514,,5,145.1110127,145.1206514,145.1206514,0.0175349,145.9575222,[np.float64(-0.06625)],[np.float64(-0.4125)],[1],[0],[0],[0.8464075999800116],[None],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
76,0,76,[np.float64(0.22625)],[np.float64(-0.07625)],[1],[0],[0],1.5855113,['target'],76,0,76,0,146.0035072,,10,145.989212,146.0035072,146.0035072,0.0314703,147.5748279,[np.float64(0.22625)],[np.float64(-0.07625)],[1],[0],[0],[1.5855112999561243],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
77,0,77,[np.float64(0.055)],[np.float64(-0.22375)],[1],[0],[0],2.0510818,['target'],77,0,77,0,147.6366737,,10,147.6053607,147.6366737,147.6366737,0.0303107,149.6565587,[np.float64(0.055)],[np.float64(-0.22375)],[1],[0],[0],[2.0510817999602295],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
78,0,78,[np.float64(-0.16875)],[np.float64(-0.3425)],[1],[0],[0],1.1660756,['target'],78,0,78,0,149.6855031,,5,149.6727414,149.6855031,149.6855031,0.0158976,150.8389271,[np.float64(-0.16875)],[np.float64(-0.3425)],[1],[0],[0],[1.1660755999619141],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
79,0,79,[np.float64(0.27125)],[np.float64(0.09)],[1],[0],[0],1.5970235,['target'],79,0,79,0,150.8849579,,5,150.8575753,150.8849579,150.8849579,0.0184513,152.4547419,[np.float64(0.27125)],[np.float64(0.09)],[1],[0],[0],[1.5970235000131652],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
80,0,80,[np.float64(-0.31625)],[np.float64(-0.38)],[1],[0],[0],3.0792446,['target'],80,0,80,0,152.5179346,,10,152.4908285,152.5179346,152.5179346,0.0358976,155.570174,[np.float64(-0.31625)],[np.float64(-0.38)],[1],[0],[0],[3.0792446000268683],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
81,0,81,[np.float64(-0.08)],[np.float64(0.32375)],[1],[0],[0],1.3677946,['target'],81,0,81,0,155.5999668,,5,155.587158,155.5999668,155.5999668,0.0167704,156.9550556,[np.float64(-0.08)],[np.float64(0.32375)],[1],[0],[0],[1.367794599966146],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
82,0,82,[np.float64(0.5025)],[np.float64(0.225)],[1],[0],[0],1.7477456,['target'],82,0,82,0,156.9824543,,5,156.9712701,156.9824543,156.9824543,0.0160291,158.7191005,[np.float64(0.5025)],[np.float64(0.225)],[1],[0],[0],[1.7477456000051461],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
83,0,83,[np.float64(0.1575)],[np.float64(0.23)],[1],[0],[0],1.3833608,['target'],83,0,83,0,158.7812815,,10,158.7513927,158.7812815,158.7812815,0.032161,160.1348656,[np.float64(0.1575)],[np.float64(0.23)],[1],[0],[0],[1.3833608000422828],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
84,0,84,[np.float64(-0.1025)],[np.float64(-0.2375)],[1],[0],[0],1.7939762,['target'],84,0,84,0,160.1810033,,5,160.1555289,160.1810033,160.1810033,0.0204167,161.9496024,[np.float64(-0.1025)],[np.float64(-0.2375)],[1],[0],[0],[1.79397619998781],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
85,0,85,[np.float64(0.4875)],[np.float64(0.11)],[1],[0],[0],1.9336058,['target'],85,0,85,0,162.0133113,,10,161.9825799,162.0133113,162.0133113,0.0327832,163.9162873,[np.float64(0.4875)],[np.float64(0.11)],[1],[0],[0],[1.933605800033547],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
86,0,86,[np.float64(-0.34125)],[np.float64(-0.2575)],[1],[0],[0],2.3471674,['target'],86,0,86,0,163.9792065,,10,163.9521941,163.9792065,163.9792065,0.0356788,166.2994645,[np.float64(-0.34125)],[np.float64(-0.2575)],[1],[0],[0],[2.347167400002945],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
87,0,87,[np.float64(-0.43)],[np.float64(0.43375)],[1],[0],[0],2.6350944,['target'],87,0,87,0,166.3614264,,10,166.3306663,166.3614264,166.3614264,0.0309477,168.9658705,[np.float64(-0.43)],[np.float64(0.43375)],[1],[0],[0],[2.635094399971422],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
88,0,88,[np.float64(0.475)],[np.float64(-0.2575)],[1],[0],[0],1.9952925,['target'],88,0,88,0,169.0107832,,5,168.9860426,169.0107832,169.0107832,0.0199772,170.9814218,[np.float64(0.475)],[np.float64(-0.2575)],[1],[0],[0],[1.9952925000106916],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
89,0,89,[np.float64(0.355)],[np.float64(0.46125)],[1],[0],[0],1.8510753,['target'],89,0,89,0,171.0096933,,5,170.9964958,171.0096933,171.0096933,0.0149402,172.8476571,[np.float64(0.355)],[np.float64(0.46125)],[1],[0],[0],[1.8510753000155091],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
90,0,90,[np.float64(0.36)],[np.float64(-0.07875)],[1],[0],[0],1.7650702,['target'],90,0,90,0,172.9091086,,10,172.8807538,172.9091086,172.9091086,0.0329027,174.645931,[np.float64(0.36)],[np.float64(-0.07875)],[1],[0],[0],[1.7650701999664307],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
91,0,91,[np.float64(-0.23875)],[np.float64(0.12375)],[1],[0],[0],2.3158733,['target'],91,0,91,0,174.7082861,,10,174.6786116,174.7082861,174.7082861,0.0324492,176.9945952,[np.float64(-0.23875)],[np.float64(0.12375)],[1],[0],[0],[2.315873300016392],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
92,0,92,[np.float64(0.3125)],[np.float64(0.095)],[1],[0],[0],1.3961691,['target'],92,0,92,0,177.0402165,,5,177.0143542,177.0402165,177.0402165,0.0195391,178.4105961,[np.float64(0.3125)],[np.float64(0.095)],[1],[0],[0],[1.3961691000149585],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
93,0,93,[np.float64(0.26)],[np.float64(0.41875)],[1],[0],[0],2.2528992,['target'],93,0,93,0,178.4732921,,10,178.4409955,178.4732921,178.4732921,0.0302544,180.6940035,[np.float64(0.26)],[np.float64(0.41875)],[1],[0],[0],[2.2528992000152357],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
94,0,94,[np.float64(-0.3275)],[np.float64(0.4175)],[1],[0],[0],1.7642366,['target'],94,0,94,0,180.7387136,,5,180.7115047,180.7387136,180.7387136,0.017284,182.4758817,[np.float64(-0.3275)],[np.float64(0.4175)],[1],[0],[0],[1.764236599963624],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
95,0,95,[np.float64(-0.015)],[np.float64(0.30875)],[1],[0],[0],1.3006486,['target'],95,0,95,0,182.538263,,10,182.5075143,182.538263,182.538263,0.0314367,183.8082677,[np.float64(-0.015)],[np.float64(0.30875)],[1],[0],[0],[1.3006485999794677],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
96,0,96,[np.float64(0.15125)],[np.float64(-0.21625)],[1],[0],[0],1.6133302,['target'],96,0,96,0,183.8543788,,5,183.8278713,183.8543788,183.8543788,0.019367,185.4413055,[np.float64(0.15125)],[np.float64(-0.21625)],[1],[0],[0],[1.6133302000234835],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
97,0,97,[np.float64(0.09125)],[np.float64(0.33375)],[1],[0],[0],2.2473483,['target'],97,0,97,0,185.5034269,,10,185.4751379,185.5034269,185.5034269,0.033614,187.7226132,[np.float64(0.09125)],[np.float64(0.33375)],[1],[0],[0],[2.2473482999484986],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
98,0,98,[np.float64(0.4)],[np.float64(-0.3125)],[1],[0],[0],2.0453023,['target'],98,0,98,0,187.769434,,5,187.7451649,187.769434,187.769434,0.02233,189.7905637,[np.float64(0.4)],[np.float64(-0.3125)],[1],[0],[0],[2.0453023000154644],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
99,0,99,[np.float64(-0.39125)],[np.float64(-0.4875)],[1],[0],[0],2.6133348,['target'],99,0,99,0,189.851787,,10,189.8244337,189.851787,189.851787,0.0337138,192.4378593,[np.float64(-0.39125)],[np.float64(-0.4875)],[1],[0],[0],[2.6133348000003025],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
100,0,100,[np.float64(0.1125)],[np.float64(0.35125)],[1],[0],[0],1.7503715,['target'],100,0,100,0,192.4835546,,10,192.4702263,192.4835546,192.4835546,0.0321537,194.2207056,[np.float64(0.1125)],[np.float64(0.35125)],[1],[0],[0],[1.750371499976609],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
101,0,101,[np.float64(0.37)],[np.float64(-0.21625)],[1],[0],[0],1.5860037,['target'],101,0,101,0,194.2664504,,10,194.2504303,194.2664504,194.2664504,0.0294081,195.8365711,[np.float64(0.37)],[np.float64(-0.21625)],[1],[0],[0],[1.5860036999802105],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
102,0,102,[np.float64(0.13375)],[np.float64(-0.19625)],[1],[0],[0],1.2311398,['target'],102,0,102,0,195.8990836,,10,195.871065,195.8990836,195.8990836,0.0342683,197.1023172,[np.float64(0.13375)],[np.float64(-0.19625)],[1],[0],[0],[1.2311397999874316],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
103,0,103,[np.float64(-0.44875)],[np.float64(-0.105)],[1],[0],[0],2.029647,[None],103,0,103,0,197.1649643,,10,197.1400385,197.1649643,197.1649643,0.0374376,199.1698071,[np.float64(-0.44875)],[np.float64(-0.105)],[1],[0],[0],[2.029647000017576],[None],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
104,0,104,[np.float64(0.23625)],[np.float64(0.11625)],[1],[0],[0],1.6771316,['target'],104,0,104,0,199.2145123,,5,199.1901174,199.2145123,199.2145123,0.0200272,200.8673269,[np.float64(0.23625)],[np.float64(0.11625)],[1],[0],[0],[1.6771316000376828],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
105,0,105,[np.float64(0.26375)],[np.float64(-0.295)],[1],[0],[0],1.3033211,['target'],105,0,105,0,200.9299841,,10,200.8979702,200.9299841,200.9299841,0.0305259,202.2013765,[np.float64(0.26375)],[np.float64(-0.295)],[1],[0],[0],[1.3033211000147276],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
106,0,106,[np.float64(0.055)],[np.float64(-0.48)],[1],[0],[0],1.6804974,['target'],106,0,106,0,202.2461292,,5,202.2191122,202.2461292,202.2461292,0.0175094,203.8996966,[np.float64(0.055)],[np.float64(-0.48)],[1],[0],[0],[1.6804973999969661],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
107,0,107,[np.float64(0.08375)],[np.float64(-0.46)],[1],[0],[0],1.6182445,['target'],107,0,107,0,203.9453651,,10,203.9305157,203.9453651,203.9453651,0.0306324,205.5488959,[np.float64(0.08375)],[np.float64(-0.46)],[1],[0],[0],[1.6182445000158623],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
108,0,108,[np.float64(0.27875)],[np.float64(0.25625)],[1],[0],[0],1.5361311,['target'],108,0,108,0,205.5947985,,10,205.5784628,205.5947985,205.5947985,0.029299,207.114706,[np.float64(0.27875)],[np.float64(0.25625)],[1],[0],[0],[1.536131100030616],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
109,0,109,[np.float64(-0.16625)],[np.float64(0.305)],[1],[0],[0],1.5124791,['target'],109,0,109,0,207.1776512,,10,207.1501286,207.1776512,207.1776512,0.035218,208.6626919,[np.float64(-0.16625)],[np.float64(0.305)],[1],[0],[0],[1.512479099968914],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
110,0,110,[np.float64(0.055)],[np.float64(-0.22125)],[1],[0],[0],1.4999783,['target'],110,0,110,0,208.6935402,,5,208.6798668,208.6935402,208.6935402,0.0170237,210.1799435,[np.float64(0.055)],[np.float64(-0.22125)],[1],[0],[0],[1.4999783000093885],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
111,0,111,[np.float64(0.1825)],[np.float64(0.115)],[1],[0],[0],1.2818778,['target'],111,0,111,0,210.2095119,,5,210.1983994,210.2095119,210.2095119,0.0182069,211.4803914,[np.float64(0.1825)],[np.float64(0.115)],[1],[0],[0],[1.2818778000073507],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
112,0,112,[np.float64(-0.255)],[np.float64(-0.13)],[1],[0],[0],2.535555,['target'],112,0,112,0,211.542438,,10,211.5113253,211.542438,211.542438,0.0307363,214.0469927,[np.float64(-0.255)],[np.float64(-0.13)],[1],[0],[0],[2.535555000009481],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
113,0,113,[np.float64(0.22625)],[np.float64(-0.07125)],[1],[0],[0],1.5508323,['target'],113,0,113,0,214.1077018,,10,214.0779247,214.1077018,214.1077018,0.0307212,215.6288872,[np.float64(0.22625)],[np.float64(-0.07125)],[1],[0],[0],[1.550832300039474],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
114,0,114,[np.float64(-0.27625)],[np.float64(-0.43875)],[1],[0],[0],1.9832557,['target'],114,0,114,0,215.6736153,,10,215.6591061,215.6736153,215.6736153,0.0299737,217.6425036,[np.float64(-0.27625)],[np.float64(-0.43875)],[1],[0],[0],[1.983255699975416],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
115,0,115,[np.float64(0.3875)],[np.float64(0.3825)],[1],[0],[0],1.6500089,['target'],115,0,115,0,217.6732367,,5,217.658962,217.6732367,217.6732367,0.0162102,219.309056,[np.float64(0.3875)],[np.float64(0.3825)],[1],[0],[0],[1.6500089000328444],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
116,0,116,[np.float64(-0.5075)],[np.float64(0.135)],[1],[0],[0],1.6653082,['target'],116,0,116,0,219.3389025,,5,219.3266622,219.3389025,219.3389025,0.0174715,220.9920769,[np.float64(-0.5075)],[np.float64(0.135)],[1],[0],[0],[1.6653081999975257],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
117,0,117,[np.float64(-0.42875)],[np.float64(-0.16875)],[1],[0],[0],3.5663994,['target'],117,0,117,0,221.0546854,,10,221.0245411,221.0546854,221.0546854,0.0322731,224.5910526,[np.float64(-0.42875)],[np.float64(-0.16875)],[1],[0],[0],[3.5663994000060484],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
118,0,118,[np.float64(0.01625)],[np.float64(0.31625)],[1],[0],[0],1.7142921,['target'],118,0,118,0,224.6200074,,5,224.6090024,224.6200074,224.6200074,0.0177082,226.3234012,[np.float64(0.01625)],[np.float64(0.31625)],[1],[0],[0],[1.7142920999904163],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
119,0,119,[np.float64(0.44)],[np.float64(-0.2025)],[1],[0],[0],1.8488848,[None],119,0,119,0,226.3856036,,10,226.3571226,226.3856036,226.3856036,0.0335178,228.2061224,[np.float64(0.44)],[np.float64(-0.2025)],[1],[0],[0],[1.8488847999833524],[None],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
120,0,120,[np.float64(-0.31875)],[np.float64(-0.08)],[1],[0],[0],1.5990063,['target'],120,0,120,0,228.2682208,,10,228.2391732,228.2682208,228.2682208,0.0328224,229.8382747,[np.float64(-0.31875)],[np.float64(-0.08)],[1],[0],[0],[1.5990063000353985],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
121,0,121,[np.float64(-0.20125)],[np.float64(-0.31125)],[1],[0],[0],2.3825064,['target'],121,0,121,0,229.9008669,,10,229.8703503,229.9008669,229.9008669,0.0318704,232.2529732,[np.float64(-0.20125)],[np.float64(-0.31125)],[1],[0],[0],[2.3825064000557177],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
122,0,122,[np.float64(-0.4925)],[np.float64(-0.0975)],[1],[0],[0],2.9249554,['target'],122,0,122,0,232.3164893,,10,232.2953941,232.3164893,232.3164893,0.0421942,235.2204538,[np.float64(-0.4925)],[np.float64(-0.0975)],[1],[0],[0],[2.924955399997998],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
123,0,123,[np.float64(-0.48625)],[np.float64(-0.38)],[1],[0],[0],1.561815,['target'],123,0,123,0,235.2653321,,5,235.2399087,235.2653321,235.2653321,0.0192094,236.8018294,[np.float64(-0.48625)],[np.float64(-0.38)],[1],[0],[0],[1.5618150000227615],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
124,0,124,[np.float64(0.15625)],[np.float64(-0.27875)],[1],[0],[0],1.8310237,[None],124,0,124,0,236.8645426,,10,236.8375154,236.8645426,236.8645426,0.035475,238.6686542,[np.float64(0.15625)],[np.float64(-0.27875)],[1],[0],[0],[1.8310237000114284],[None],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
125,0,125,[np.float64(-0.48)],[np.float64(-0.46875)],[1],[0],[0],2.7496722,['target'],125,0,125,0,238.7304754,,10,238.7015385,238.7304754,238.7304754,0.0326468,241.4513287,[np.float64(-0.48)],[np.float64(-0.46875)],[1],[0],[0],[2.7496722000068985],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
126,0,126,[np.float64(-0.11125)],[np.float64(-0.105)],[1],[0],[0],1.4455442,['target'],126,0,126,0,241.4956728,,5,241.4702823,241.4956728,241.4956728,0.0187172,242.915893,[np.float64(-0.11125)],[np.float64(-0.105)],[1],[0],[0],[1.4455442000180483],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
127,0,127,[np.float64(-0.095)],[np.float64(-0.335)],[1],[0],[0],1.1770005,['target'],127,0,127,0,242.9617245,,5,242.9388343,242.9617245,242.9617245,0.0228298,244.1159797,[np.float64(-0.095)],[np.float64(-0.335)],[1],[0],[0],[1.177000500028953],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
128,0,128,[np.float64(-0.36375)],[np.float64(0.3925)],[1],[0],[0],2.4277296,['target'],128,0,128,0,244.1616288,,5,244.1351147,244.1616288,244.1616288,0.0188808,246.5629242,[np.float64(-0.36375)],[np.float64(0.3925)],[1],[0],[0],[2.4277295999927446],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
129,0,129,[np.float64(-0.48)],[np.float64(0.12625)],[1],[0],[0],1.715482,['target'],129,0,129,0,246.6270201,,10,246.5980463,246.6270201,246.6270201,0.0349691,248.3135955,[np.float64(-0.48)],[np.float64(0.12625)],[1],[0],[0],[1.7154819999705069],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
130,0,130,[np.float64(0.41375)],[np.float64(0.2)],[1],[0],[0],2.5523876,['target'],130,0,130,0,248.359653,,10,248.3455359,248.359653,248.359653,0.0317956,250.8980384,[np.float64(0.41375)],[np.float64(0.2)],[1],[0],[0],[2.5523876000079326],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
131,0,131,[np.float64(-0.34375)],[np.float64(-0.41125)],[1],[0],[0],1.46458,[None],131,0,131,0,250.9253503,,5,250.9140264,250.9253503,250.9253503,0.0157267,252.3787575,[np.float64(-0.34375)],[np.float64(-0.41125)],[1],[0],[0],[1.4645799999707378],[None],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
132,0,132,[np.float64(-0.475)],[np.float64(-0.39625)],[1],[0],[0],1.4810286,['target'],132,0,132,0,252.4077416,,5,252.3965277,252.4077416,252.4077416,0.0175709,253.8776923,[np.float64(-0.475)],[np.float64(-0.39625)],[1],[0],[0],[1.4810286000138149],['target'],participant 3,1,2025-10-01_19h59.40.349,untitled,,2025.1.1,59.85719272,2025-10-01 19h59.50.264654 +0530
